ReturnID,OrderDetailID,ReturnDate,ReturnQuantity,ReturnReason,ReturnStatus
903,26654,2026-06-10T00:00:00,1,Buyer Remorse,Requested
904,26679,2026-04-28T00:00:00,3,Not as Described,Approved
905,26684,2024-12-22T00:00:00,1,Wrong Size/Color,Requested
906,26826,2026-02-24T00:00:00,2,Not as Described,Rejected
907,26858,2024-10-01T00:00:00,1,Late Delivery,Completed
908,26863,2025-03-07T00:00:00,1,Defective Item,Rejected
909,26868,2026-08-06T00:00:00,1,,Approved
910,26901,2024-11-22T00:00:00,1,Defective Item,Approved
911,26953,2026-08-30T00:00:00,4,,Approved
912,26957,2025-08-17T00:00:00,4,Wrong Size/Color,Rejected
913,26996,2026-03-11T00:00:00,1,Not as Described,Completed
914,27019,2023-11-08T00:00:00,3,Late Delivery,Requested
915,27084,2024-08-23T00:00:00,1,Wrong Size/Color,Approved
916,27110,2025-05-23T00:00:00,2,Wrong Size/Color,Completed
917,27137,2024-09-08T00:00:00,2,Wrong Size/Color,Rejected
918,27151,2025-11-14T00:00:00,2,Wrong Size/Color,Completed
919,27157,2026-06-03T00:00:00,3,Not as Described,Requested
920,27160,2026-05-29T00:00:00,1,,Completed
921,27169,2026-07-12T00:00:00,1,Defective Item,Completed
922,27187,2024-06-25T00:00:00,2,Not as Described,Approved
923,27188,2026-02-04T00:00:00,2,Wrong Size/Color,Approved
924,27216,2026-04-18T00:00:00,3,Buyer Remorse,Approved
925,27233,2026-05-09T00:00:00,1,Wrong Size/Color,Approved
926,27245,2025-06-16T00:00:00,1,Late Delivery,Requested
927,27248,2026-06-04T00:00:00,3,Late Delivery,Approved
928,27279,2026-05-01T00:00:00,1,Defective Item,Approved
929,27315,2026-04-30T00:00:00,1,Wrong Size/Color,Approved
930,27333,2024-01-12T00:00:00,4,Buyer Remorse,Completed
931,27398,2024-10-05T00:00:00,1,Defective Item,Approved
932,27452,2026-02-13T00:00:00,1,Not as Described,Requested
933,27499,2025-06-19T00:00:00,2,,Completed
934,27557,2025-12-19T00:00:00,2,Defective Item,Completed
935,27576,2025-11-23T00:00:00,3,Late Delivery,Rejected
936,27636,2025-10-20T00:00:00,3,Wrong Size/Color,Rejected
937,27672,2026-01-13T00:00:00,1,Late Delivery,Completed
938,27717,2026-03-12T00:00:00,3,Defective Item,Completed
939,27726,2025-02-13T00:00:00,1,Late Delivery,Rejected
940,27740,2026-05-30T00:00:00,4,Not as Described,Requested
941,27747,2026-01-10T00:00:00,4,Defective Item,Rejected
942,27774,2025-04-10T00:00:00,3,Not as Described,Completed
943,27849,2026-08-31T00:00:00,2,,Requested
944,27866,2025-01-07T00:00:00,3,Wrong Size/Color,Rejected
945,27868,2026-09-07T00:00:00,1,Not as Described,Requested
946,27873,2025-12-13T00:00:00,2,Late Delivery,Approved
947,27918,2026-07-19T00:00:00,1,Defective Item,Rejected
948,27929,2026-08-01T00:00:00,1,,Completed
949,27946,2024-06-18T00:00:00,1,,Completed
950,27981,2024-03-28T00:00:00,1,Not as Described,Completed
951,28001,2026-06-04T00:00:00,1,Not as Described,Approved
952,28043,2025-07-27T00:00:00,1,Wrong Size/Color,Rejected
953,28053,2024-03-27T00:00:00,4,Not as Described,Rejected
954,28087,2025-07-08T00:00:00,1,Late Delivery,Requested
955,28114,2026-08-22T00:00:00,3,Not as Described,Rejected
956,28156,2023-10-28T00:00:00,1,Not as Described,Requested
957,28180,2026-08-22T00:00:00,2,Wrong Size/Color,Completed
958,28189,2026-07-29T00:00:00,2,Not as Described,Rejected
959,28195,2023-12-04T00:00:00,1,Wrong Size/Color,Rejected
960,28196,2023-11-26T00:00:00,1,Buyer Remorse,Completed
961,28203,2025-10-19T00:00:00,1,Wrong Size/Color,Approved
962,28238,2025-05-13T00:00:00,2,Buyer Remorse,Approved
963,28267,2026-06-26T00:00:00,1,Defective Item,Rejected
964,28294,2025-09-25T00:00:00,4,Wrong Size/Color,Completed
965,28302,2026-09-07T00:00:00,2,Not as Described,Requested
966,28312,2024-08-23T00:00:00,3,Wrong Size/Color,Requested
967,28315,2024-08-23T00:00:00,2,,Completed
968,28333,2025-02-07T00:00:00,1,Wrong Size/Color,Approved
969,28409,2025-12-13T00:00:00,1,Buyer Remorse,Requested
970,28412,2026-06-01T00:00:00,1,Late Delivery,Requested
971,28442,2026-06-01T00:00:00,1,Not as Described,Completed
972,28453,2025-04-16T00:00:00,1,Late Delivery,Completed
973,28484,2024-02-20T00:00:00,2,,Rejected
974,28493,2026-06-03T00:00:00,1,Buyer Remorse,Completed
975,28494,2026-05-31T00:00:00,1,Defective Item,Approved
976,28517,2025-12-11T00:00:00,2,,Completed
977,28528,2026-08-26T00:00:00,2,Buyer Remorse,Completed
978,28543,2023-10-03T00:00:00,1,Buyer Remorse,Approved
979,28580,2025-07-29T00:00:00,1,Late Delivery,Approved
980,28606,2025-02-15T00:00:00,2,Buyer Remorse,Rejected
981,28646,2025-12-18T00:00:00,1,Buyer Remorse,Requested
982,28710,2025-01-02T00:00:00,1,Wrong Size/Color,Rejected
983,28808,2024-01-30T00:00:00,1,Not as Described,Requested
984,28819,2026-08-31T00:00:00,3,Buyer Remorse,Completed
985,28884,2026-02-28T00:00:00,2,Buyer Remorse,Approved
986,28916,2025-09-29T00:00:00,1,,Requested
987,28945,2025-07-30T00:00:00,1,Defective Item,Rejected
988,28970,2026-04-09T00:00:00,2,Late Delivery,Completed
989,28976,2025-07-30T00:00:00,2,Wrong Size/Color,Rejected
990,29097,2025-08-27T00:00:00,2,Wrong Size/Color,Requested
991,29124,2024-10-04T00:00:00,2,Buyer Remorse,Requested
992,29135,2026-04-28T00:00:00,4,Defective Item,Completed
993,29140,2026-09-10T00:00:00,1,Buyer Remorse,Rejected
994,29144,2026-07-05T00:00:00,2,Wrong Size/Color,Requested
995,29155,2026-09-01T00:00:00,1,Late Delivery,Completed
996,29159,2026-06-10T00:00:00,2,Late Delivery,Rejected
997,29186,2025-04-18T00:00:00,2,,Approved
998,29187,2025-04-10T00:00:00,1,Wrong Size/Color,Rejected
999,29231,2025-01-13T00:00:00,2,,Approved
1000,29250,2025-03-08T00:00:00,2,Buyer Remorse,Rejected
1001,29335,2025-12-12T00:00:00,3,Defective Item,Completed
1002,29341,2026-09-01T00:00:00,2,Not as Described,Completed
1003,29353,2026-07-07T00:00:00,1,,Requested
1004,29356,2026-07-26T00:00:00,1,Buyer Remorse,Approved
1005,29364,2026-09-07T00:00:00,4,Buyer Remorse,Approved
1006,29372,2025-05-28T00:00:00,2,Wrong Size/Color,Rejected
1007,29398,2025-12-21T00:00:00,1,Late Delivery,Rejected
1008,29513,2026-06-03T00:00:00,2,Buyer Remorse,Completed
1009,29527,2025-02-13T00:00:00,1,Not as Described,Approved
1010,29580,2026-09-06T00:00:00,1,Wrong Size/Color,Requested
1011,29584,2025-05-24T00:00:00,2,Late Delivery,Rejected
1012,29591,2026-09-11T00:00:00,1,Not as Described,Requested
1013,29712,2025-02-08T00:00:00,1,Not as Described,Approved
1014,29738,2025-11-03T00:00:00,1,Wrong Size/Color,Rejected
1015,29750,2024-11-08T00:00:00,2,Late Delivery,Approved
1016,29759,2024-05-23T00:00:00,1,,Requested
1017,29765,2025-01-01T00:00:00,2,Late Delivery,Approved
1018,29884,2025-10-16T00:00:00,2,,Rejected
1019,29894,2024-12-19T00:00:00,1,Late Delivery,Rejected
1020,29939,2025-12-19T00:00:00,3,Wrong Size/Color,Approved
1021,29940,2025-12-19T00:00:00,3,Buyer Remorse,Requested
1022,29972,2026-07-27T00:00:00,2,Buyer Remorse,Rejected
1023,29975,2023-07-08T00:00:00,3,Late Delivery,Rejected
1024,29982,2025-04-20T00:00:00,4,,Approved
1025,29991,2024-07-20T00:00:00,1,Not as Described,Requested
1026,30001,2025-09-03T00:00:00,1,Not as Described,Rejected
1027,30038,2026-07-04T00:00:00,2,Not as Described,Approved
1028,30045,2026-09-10T00:00:00,3,Late Delivery,Rejected
1029,30047,2026-09-02T00:00:00,1,Wrong Size/Color,Approved
1030,30054,2026-07-20T00:00:00,1,Not as Described,Completed
1031,30153,2026-09-10T00:00:00,1,,Rejected
1032,30162,2025-10-02T00:00:00,1,Wrong Size/Color,Rejected
1033,30163,2025-09-29T00:00:00,1,Late Delivery,Rejected
1034,30185,2024-11-18T00:00:00,2,Not as Described,Completed
1035,30246,2025-11-01T00:00:00,1,Late Delivery,Rejected
1036,30254,2025-12-31T00:00:00,2,Defective Item,Requested
1037,30284,2026-03-19T00:00:00,2,Buyer Remorse,Completed
1038,30312,2026-05-05T00:00:00,1,Wrong Size/Color,Approved
1039,30352,2026-05-23T00:00:00,2,Buyer Remorse,Requested
1040,30409,2025-12-11T00:00:00,2,,Rejected
1041,30410,2025-10-28T00:00:00,1,Buyer Remorse,Approved
1042,30441,2026-06-16T00:00:00,4,,Requested
1043,30446,2026-06-14T00:00:00,1,Not as Described,Requested
1044,30485,2026-08-06T00:00:00,1,Buyer Remorse,Requested
1045,30567,2026-04-04T00:00:00,1,Defective Item,Completed
1046,30582,2024-11-25T00:00:00,2,Defective Item,Requested
1047,30617,2026-08-03T00:00:00,2,Late Delivery,Approved
1048,30653,2025-03-01T00:00:00,2,Defective Item,Requested
1049,30655,2026-09-01T00:00:00,2,Not as Described,Rejected
1050,30663,2026-06-08T00:00:00,1,Wrong Size/Color,Approved
1051,30676,2026-08-27T00:00:00,3,,Approved
1052,30723,2026-06-22T00:00:00,1,Defective Item,Rejected
1053,30753,2026-07-08T00:00:00,3,Not as Described,Rejected
1054,30783,2025-08-24T00:00:00,3,Wrong Size/Color,Completed
1055,30854,2024-11-10T00:00:00,1,Buyer Remorse,Approved
1056,30928,2026-04-09T00:00:00,1,,Rejected
1057,30963,2026-03-02T00:00:00,3,Defective Item,Rejected
1058,30989,2026-01-15T00:00:00,2,Defective Item,Rejected
1059,31006,2026-02-10T00:00:00,2,Buyer Remorse,Approved
1060,31018,2026-04-07T00:00:00,1,Defective Item,Rejected
1061,31043,2025-01-12T00:00:00,1,Not as Described,Approved
1062,31050,2026-07-22T00:00:00,3,Late Delivery,Completed
1063,31052,2026-02-09T00:00:00,1,Defective Item,Requested
1064,31121,2025-10-20T00:00:00,1,Not as Described,Rejected
1065,31131,2026-01-08T00:00:00,3,Late Delivery,Completed
1066,31135,2026-03-12T00:00:00,2,,Approved
1067,31141,2026-05-27T00:00:00,1,,Requested
1068,31197,2026-08-06T00:00:00,3,Wrong Size/Color,Rejected
1069,31254,2024-12-12T00:00:00,4,Late Delivery,Completed
1070,31295,2024-06-03T00:00:00,4,Late Delivery,Approved
1071,31312,2024-11-28T00:00:00,1,Not as Described,Requested
1072,31321,2025-12-06T00:00:00,2,,Completed
1073,31322,2025-12-07T00:00:00,1,Not as Described,Approved
1074,31337,2026-04-04T00:00:00,2,,Rejected
1075,31355,2026-08-02T00:00:00,1,Late Delivery,Rejected
1076,31370,2026-07-16T00:00:00,1,Defective Item,Approved
1077,31395,2026-07-23T00:00:00,1,Wrong Size/Color,Approved
1078,31421,2026-01-03T00:00:00,1,Not as Described,Requested
1079,31427,2026-02-21T00:00:00,2,Late Delivery,Rejected
1080,31428,2026-02-18T00:00:00,3,Not as Described,Rejected
1081,31449,2026-04-17T00:00:00,3,,Requested
1082,31460,2024-08-22T00:00:00,2,Wrong Size/Color,Completed
1083,31461,2024-08-09T00:00:00,2,Defective Item,Approved
1084,31478,2024-07-23T00:00:00,2,Late Delivery,Requested
1085,31522,2026-07-06T00:00:00,1,Buyer Remorse,Approved
1086,31540,2026-07-15T00:00:00,1,Buyer Remorse,Rejected
1087,31630,2026-07-30T00:00:00,1,Late Delivery,Completed
1088,31661,2024-06-22T00:00:00,2,Wrong Size/Color,Rejected
1089,31685,2025-10-26T00:00:00,1,Late Delivery,Approved
1090,31697,2026-06-27T00:00:00,2,Late Delivery,Completed
1091,31738,2025-11-24T00:00:00,2,Defective Item,Completed
1092,31768,2026-08-15T00:00:00,1,Buyer Remorse,Requested
1093,31849,2025-08-18T00:00:00,1,Late Delivery,Completed
1094,31851,2026-03-13T00:00:00,1,Late Delivery,Approved
1095,31852,2026-03-22T00:00:00,1,Buyer Remorse,Completed
1096,31854,2026-03-12T00:00:00,1,Buyer Remorse,Requested
1097,31868,2025-10-17T00:00:00,2,,Requested
1098,31883,2026-08-26T00:00:00,2,Wrong Size/Color,Completed
1099,31952,2026-03-18T00:00:00,1,Buyer Remorse,Rejected
1100,31960,2025-11-07T00:00:00,1,Buyer Remorse,Completed
1101,31988,2024-09-10T00:00:00,1,Late Delivery,Approved
1102,32005,2025-12-04T00:00:00,1,Late Delivery,Requested
1103,32019,2026-02-21T00:00:00,2,Defective Item,Requested
1104,32021,2026-04-25T00:00:00,1,Wrong Size/Color,Completed
1105,32038,2024-01-09T00:00:00,1,Not as Described,Approved
1106,32074,2025-04-01T00:00:00,2,Buyer Remorse,Rejected
1107,32228,2025-12-17T00:00:00,2,Defective Item,Requested
1108,32256,2026-04-02T00:00:00,2,Wrong Size/Color,Rejected
1109,32274,2025-07-03T00:00:00,4,Buyer Remorse,Approved
1110,32296,2026-09-04T00:00:00,2,Not as Described,Completed
1111,32332,2026-03-08T00:00:00,1,Defective Item,Rejected
1112,32358,2026-03-26T00:00:00,1,Defective Item,Approved
1113,32361,2025-01-22T00:00:00,2,Buyer Remorse,Completed
1114,32377,2026-01-06T00:00:00,1,,Completed
1115,32405,2026-09-02T00:00:00,1,Wrong Size/Color,Approved
1116,32435,2026-09-03T00:00:00,1,Wrong Size/Color,Approved
1117,32437,2026-05-19T00:00:00,1,Wrong Size/Color,Rejected
1118,32440,2023-10-03T00:00:00,1,Not as Described,Approved
1119,32461,2025-09-17T00:00:00,3,Late Delivery,Approved
1120,32462,2025-09-19T00:00:00,3,Wrong Size/Color,Completed
1121,32475,2026-08-17T00:00:00,1,Wrong Size/Color,Completed
1122,32558,2026-08-18T00:00:00,2,Defective Item,Completed
1123,32649,2025-04-22T00:00:00,3,Late Delivery,Approved
1124,32706,2025-05-30T00:00:00,3,Wrong Size/Color,Requested
1125,32707,2025-05-23T00:00:00,2,Wrong Size/Color,Completed
1126,32717,2025-09-08T00:00:00,2,Buyer Remorse,Rejected
1127,32745,2026-04-04T00:00:00,2,Not as Described,Rejected
1128,32830,2026-09-21T00:00:00,1,Buyer Remorse,Approved
1129,32842,2025-02-28T00:00:00,3,Defective Item,Approved
1130,32901,2026-08-03T00:00:00,3,Late Delivery,Approved
1131,32926,2026-07-04T00:00:00,3,Wrong Size/Color,Rejected
1132,32927,2025-07-12T00:00:00,1,,Approved
1133,32935,2026-08-04T00:00:00,1,Late Delivery,Requested
1134,32957,2025-12-27T00:00:00,1,Wrong Size/Color,Approved
1135,32966,2026-01-27T00:00:00,2,,Completed
1136,32992,2026-07-07T00:00:00,2,Not as Described,Requested
1137,32998,2025-09-23T00:00:00,2,Wrong Size/Color,Rejected
1138,33012,2026-08-19T00:00:00,3,Late Delivery,Completed
1139,33013,2026-08-08T00:00:00,1,Not as Described,Completed
1140,33046,2024-11-10T00:00:00,1,Buyer Remorse,Completed
1141,33054,2024-11-24T00:00:00,2,Not as Described,Completed
1142,33056,2024-11-25T00:00:00,1,,Completed
1143,33116,2026-07-25T00:00:00,2,Not as Described,Rejected
1144,33136,2025-11-13T00:00:00,1,Late Delivery,Requested
1145,33170,2025-06-02T00:00:00,2,Wrong Size/Color,Requested
1146,33226,2026-09-12T00:00:00,1,Buyer Remorse,Completed
1147,33329,2025-08-23T00:00:00,1,Wrong Size/Color,Requested
1148,33339,2024-01-03T00:00:00,1,Wrong Size/Color,Requested
1149,33348,2025-06-19T00:00:00,2,Buyer Remorse,Rejected
1150,33376,2026-08-12T00:00:00,2,,Requested
1151,33423,2026-08-25T00:00:00,1,Late Delivery,Rejected
1152,33442,2026-09-11T00:00:00,1,Not as Described,Approved
1153,33475,2023-11-29T00:00:00,1,Wrong Size/Color,Approved
1154,33496,2026-08-16T00:00:00,1,Defective Item,Rejected
1155,33502,2026-09-08T00:00:00,3,Buyer Remorse,Completed
1156,33735,2025-06-17T00:00:00,2,Wrong Size/Color,Approved
1157,33747,2026-08-15T00:00:00,2,Defective Item,Rejected
1158,33784,2025-12-17T00:00:00,1,,Approved
1159,33793,2023-09-24T00:00:00,1,Late Delivery,Requested
1160,33805,2025-04-12T00:00:00,1,,Requested
1161,33916,2026-04-29T00:00:00,1,,Rejected
1162,33984,2026-07-07T00:00:00,2,Wrong Size/Color,Rejected
1163,34017,2025-11-12T00:00:00,1,,Completed
1164,34041,2026-06-24T00:00:00,3,Not as Described,Approved
1165,34060,2026-05-20T00:00:00,3,Late Delivery,Completed
1166,34071,2024-11-26T00:00:00,1,Buyer Remorse,Completed
1167,34155,2026-03-25T00:00:00,3,Defective Item,Requested
1168,34179,2026-07-18T00:00:00,1,,Approved
1169,34210,2023-08-07T00:00:00,2,,Requested
1170,34211,2025-07-30T00:00:00,1,Wrong Size/Color,Requested
1171,34229,2025-11-12T00:00:00,1,Buyer Remorse,Completed
1172,34232,2026-01-21T00:00:00,1,Wrong Size/Color,Requested
1173,34248,2026-07-15T00:00:00,2,Wrong Size/Color,Rejected
1174,34256,2025-07-27T00:00:00,1,Late Delivery,Completed
1175,34357,2024-09-25T00:00:00,2,Defective Item,Approved
1176,34425,2025-06-20T00:00:00,2,Buyer Remorse,Rejected
1177,34485,2025-12-27T00:00:00,1,Defective Item,Rejected
1178,34534,2026-04-11T00:00:00,1,Late Delivery,Approved
1179,34552,2026-08-19T00:00:00,2,Not as Described,Requested
1180,34556,2026-07-02T00:00:00,3,Late Delivery,Rejected
1181,34631,2025-11-23T00:00:00,4,Late Delivery,Requested
1182,34644,2026-04-06T00:00:00,1,,Requested
1183,34685,2025-06-16T00:00:00,1,Defective Item,Approved
1184,34749,2026-04-18T00:00:00,1,Not as Described,Completed
1185,34750,2026-04-27T00:00:00,1,Buyer Remorse,Approved
1186,34790,2026-08-26T00:00:00,1,Not as Described,Requested
1187,34830,2025-12-01T00:00:00,3,Buyer Remorse,Rejected
1188,34853,2025-06-16T00:00:00,3,Defective Item,Requested
1189,34885,2025-11-10T00:00:00,1,Defective Item,Approved
1190,34896,2026-07-13T00:00:00,3,,Rejected
1191,34905,2025-09-20T00:00:00,2,,Completed
1192,34930,2026-04-04T00:00:00,1,Late Delivery,Requested
1193,34942,2026-05-19T00:00:00,2,Buyer Remorse,Rejected
1194,34944,2026-08-12T00:00:00,1,Defective Item,Rejected
1195,35025,2025-06-12T00:00:00,2,,Requested
1196,35029,2026-09-18T00:00:00,1,Not as Described,Requested
1197,35038,2024-12-09T00:00:00,3,,Rejected
1198,35082,2026-09-13T00:00:00,1,,Approved
1199,35092,2026-07-27T00:00:00,2,Defective Item,Rejected
1200,35096,2025-08-20T00:00:00,1,Wrong Size/Color,Requested
1201,35138,2023-05-31T00:00:00,2,Late Delivery,Requested
1202,35140,2023-09-28T00:00:00,1,Not as Described,Rejected
1203,35144,2026-01-01T00:00:00,1,Defective Item,Completed
1204,35167,2026-03-14T00:00:00,1,Buyer Remorse,Completed
1205,35188,2026-05-21T00:00:00,1,Not as Described,Approved
1206,35223,2025-04-06T00:00:00,1,Not as Described,Requested
1207,35249,2023-12-30T00:00:00,1,Late Delivery,Rejected
1208,35267,2026-04-30T00:00:00,1,Defective Item,Rejected
1209,35272,2026-06-15T00:00:00,3,Not as Described,Approved
1210,35287,2023-12-24T00:00:00,3,Late Delivery,Requested
1211,35316,2024-10-07T00:00:00,1,Late Delivery,Completed
1212,35322,2026-03-23T00:00:00,1,Not as Described,Approved
1213,35344,2026-06-01T00:00:00,1,Buyer Remorse,Completed
1214,35352,2026-09-07T00:00:00,4,Defective Item,Requested
1215,35388,2026-05-15T00:00:00,1,Buyer Remorse,Rejected
1216,35395,2025-01-08T00:00:00,1,,Rejected
1217,35409,2026-05-14T00:00:00,2,,Rejected
1218,35447,2024-06-26T00:00:00,1,Defective Item,Rejected
1219,35448,2024-06-29T00:00:00,1,Buyer Remorse,Approved
1220,35456,2023-11-26T00:00:00,1,Wrong Size/Color,Rejected
1221,35461,2025-04-20T00:00:00,2,Defective Item,Rejected
1222,35474,2025-12-27T00:00:00,1,Not as Described,Completed
1223,35488,2026-07-20T00:00:00,1,Not as Described,Requested
1224,35539,2025-12-30T00:00:00,2,Wrong Size/Color,Rejected
1225,35569,2026-06-06T00:00:00,1,Not as Described,Requested
1226,35574,2026-02-28T00:00:00,2,Buyer Remorse,Completed
1227,35594,2026-08-11T00:00:00,1,Late Delivery,Requested
1228,35635,2026-01-05T00:00:00,1,Buyer Remorse,Requested
1229,35639,2024-05-04T00:00:00,1,Buyer Remorse,Requested
1230,35677,2026-09-01T00:00:00,1,Not as Described,Completed
1231,35682,2026-03-12T00:00:00,1,Late Delivery,Approved
1232,35688,2026-01-18T00:00:00,1,Buyer Remorse,Rejected
1233,35698,2025-09-27T00:00:00,1,Late Delivery,Requested
1234,35818,2026-08-18T00:00:00,1,Buyer Remorse,Completed
1235,35822,2025-11-19T00:00:00,3,Wrong Size/Color,Rejected
1236,35826,2024-12-18T00:00:00,3,,Rejected
1237,35830,2025-07-01T00:00:00,1,Defective Item,Rejected
1238,35833,2025-07-01T00:00:00,3,Defective Item,Requested
1239,35864,2025-08-28T00:00:00,2,Not as Described,Completed
1240,35882,2025-07-14T00:00:00,2,Wrong Size/Color,Completed
1241,35912,2024-12-11T00:00:00,1,,Rejected
1242,35934,2026-06-30T00:00:00,1,Late Delivery,Completed
1243,35942,2026-06-26T00:00:00,1,Not as Described,Completed
1244,35961,2026-06-04T00:00:00,3,Not as Described,Completed
1245,35975,2025-11-25T00:00:00,1,,Rejected
1246,36008,2026-02-27T00:00:00,1,Not as Described,Completed
1247,36009,2025-08-30T00:00:00,1,Not as Described,Approved
1248,36010,2025-08-29T00:00:00,2,,Approved
1249,36056,2025-02-18T00:00:00,1,Late Delivery,Requested
1250,36121,2025-02-05T00:00:00,2,Buyer Remorse,Completed
1251,36129,2024-03-06T00:00:00,1,Buyer Remorse,Rejected
1252,36139,2025-11-26T00:00:00,1,Late Delivery,Rejected
1253,36141,2025-11-28T00:00:00,1,Not as Described,Completed
1254,36163,2024-08-13T00:00:00,1,Wrong Size/Color,Requested
1255,36165,2024-08-19T00:00:00,3,Buyer Remorse,Completed
1256,36194,2026-02-03T00:00:00,4,Late Delivery,Rejected
1257,36249,2026-07-13T00:00:00,1,Not as Described,Rejected
1258,36299,2025-01-17T00:00:00,2,Not as Described,Approved
1259,36311,2024-10-15T00:00:00,1,,Requested
1260,36312,2024-10-12T00:00:00,1,Wrong Size/Color,Requested
1261,36327,2025-12-29T00:00:00,1,Not as Described,Completed
1262,36397,2025-10-07T00:00:00,1,Not as Described,Rejected
1263,36416,2026-07-16T00:00:00,2,,Approved
1264,36451,2025-10-02T00:00:00,1,Defective Item,Rejected
1265,36479,2026-07-21T00:00:00,2,Not as Described,Rejected
1266,36487,2026-02-27T00:00:00,2,Not as Described,Completed
1267,36521,2026-06-18T00:00:00,2,Wrong Size/Color,Requested
1268,36579,2026-05-28T00:00:00,2,Wrong Size/Color,Approved
1269,36582,2025-03-08T00:00:00,3,Late Delivery,Approved
1270,36638,2026-07-04T00:00:00,3,Buyer Remorse,Rejected
1271,36670,2024-02-12T00:00:00,4,Not as Described,Rejected
1272,36674,2026-03-30T00:00:00,2,Late Delivery,Rejected
1273,36675,2026-03-22T00:00:00,1,,Requested
1274,36687,2026-05-04T00:00:00,1,Not as Described,Completed
1275,36701,2024-10-23T00:00:00,3,Late Delivery,Rejected
1276,36723,2025-11-23T00:00:00,4,Defective Item,Approved
1277,36749,2024-10-27T00:00:00,2,Not as Described,Rejected
1278,36751,2024-10-23T00:00:00,1,Defective Item,Rejected
1279,36758,2025-02-13T00:00:00,4,Wrong Size/Color,Requested
1280,36803,2026-04-22T00:00:00,1,Buyer Remorse,Completed
1281,36804,2026-04-26T00:00:00,1,Buyer Remorse,Completed
1282,36821,2024-04-04T00:00:00,3,,Rejected
1283,36832,2025-07-26T00:00:00,3,Not as Described,Completed
1284,36904,2026-05-03T00:00:00,1,Not as Described,Completed
1285,36912,2025-09-02T00:00:00,2,,Requested
1286,36924,2026-08-19T00:00:00,1,Late Delivery,Approved
1287,36934,2025-03-18T00:00:00,1,Not as Described,Approved
1288,36945,2025-10-08T00:00:00,2,Defective Item,Requested
1289,36948,2026-05-05T00:00:00,1,Wrong Size/Color,Rejected
1290,37005,2025-08-03T00:00:00,2,Defective Item,Requested
1291,37022,2026-06-12T00:00:00,3,Wrong Size/Color,Rejected
1292,37086,2026-04-25T00:00:00,1,Late Delivery,Requested
1293,37155,2026-03-09T00:00:00,1,Buyer Remorse,Approved
1294,37188,2025-12-09T00:00:00,2,,Requested
1295,37210,2026-05-12T00:00:00,1,Not as Described,Completed
1296,37228,2025-09-16T00:00:00,2,Not as Described,Approved
1297,37241,2025-06-24T00:00:00,2,Buyer Remorse,Rejected
1298,37319,2025-12-23T00:00:00,1,Buyer Remorse,Completed
1299,37330,2025-07-02T00:00:00,1,Wrong Size/Color,Completed
1300,37484,2026-06-20T00:00:00,3,Late Delivery,Approved
1301,37517,2025-04-09T00:00:00,1,Defective Item,Requested
1302,37525,2024-12-20T00:00:00,1,Wrong Size/Color,Approved
1303,37547,2024-09-12T00:00:00,1,Late Delivery,Approved
1304,37550,2024-06-27T00:00:00,1,Not as Described,Rejected
1305,37604,2025-04-05T00:00:00,2,Defective Item,Requested
1306,37612,2026-01-05T00:00:00,1,,Rejected
1307,37636,2024-06-06T00:00:00,3,Late Delivery,Completed
1308,37662,2026-01-02T00:00:00,2,Not as Described,Requested
1309,37688,2026-07-11T00:00:00,4,Not as Described,Completed
1310,37785,2025-09-21T00:00:00,1,,Completed
1311,37848,2024-12-13T00:00:00,3,Buyer Remorse,Requested
1312,37949,2023-06-20T00:00:00,3,Not as Described,Rejected
1313,37963,2025-04-21T00:00:00,1,Defective Item,Completed
1314,37964,2025-04-22T00:00:00,3,Defective Item,Completed
1315,37982,2025-09-27T00:00:00,1,,Completed
1316,38114,2026-02-14T00:00:00,1,Defective Item,Rejected
1317,38146,2025-08-08T00:00:00,4,Late Delivery,Rejected
1318,38172,2026-06-27T00:00:00,3,Not as Described,Approved
1319,38235,2025-10-12T00:00:00,4,Wrong Size/Color,Rejected
1320,38296,2026-08-17T00:00:00,3,Buyer Remorse,Completed
1321,38340,2026-08-01T00:00:00,2,Not as Described,Completed
1322,38345,2026-06-04T00:00:00,1,Wrong Size/Color,Completed
1323,38347,2026-06-13T00:00:00,3,Defective Item,Rejected
1324,38383,2026-05-25T00:00:00,1,Late Delivery,Rejected
1325,38421,2026-07-27T00:00:00,2,Buyer Remorse,Completed
1326,38506,2025-07-13T00:00:00,2,,Requested
1327,38526,2026-07-15T00:00:00,2,Defective Item,Rejected
1328,38527,2026-07-11T00:00:00,1,Defective Item,Completed
1329,38650,2024-12-26T00:00:00,1,,Approved
1330,38676,2026-04-26T00:00:00,1,Buyer Remorse,Rejected
1331,38692,2026-01-14T00:00:00,2,Late Delivery,Approved
1332,38717,2026-07-09T00:00:00,2,,Completed
1333,38731,2025-12-07T00:00:00,3,Not as Described,Rejected
1334,38733,2025-12-08T00:00:00,1,Late Delivery,Approved
1335,38747,2026-06-16T00:00:00,2,Not as Described,Requested
1336,38775,2026-03-18T00:00:00,1,Late Delivery,Rejected
1337,38846,2025-02-11T00:00:00,2,Not as Described,Rejected
1338,38895,2026-08-12T00:00:00,3,Not as Described,Rejected
1339,38896,2026-08-05T00:00:00,2,Wrong Size/Color,Rejected
1340,38897,2025-11-19T00:00:00,2,Wrong Size/Color,Rejected
1341,38914,2023-07-14T00:00:00,1,Not as Described,Approved
1342,38927,2026-07-31T00:00:00,2,Buyer Remorse,Approved
